zpid,id,detailUrl,address,addressStreet,Zipcode,number of bedrooms,number of bathrooms,area,price,latitude,longitude
86108905,86108905,https://www.zillow.com/homedetails/2721-S-Sangre-Rd-Stillwater-OK-74074/86108905_zpid/,"2721 S Sangre Rd, Stillwater, OK 74074",2721 S Sangre Rd,74074,4,4,4543,1070000,36.091877,-97.10156
93369491,93369491,https://www.zillow.com/homedetails/1628-N-Grandview-St-Stillwater-OK-74075/93369491_zpid/,"1628 N Grandview St, Stillwater, OK 74075",1628 N Grandview St,74075,3,2,1257,158000,36.13877,-97.042984
2069409757,2069409757,https://www.zillow.com/homedetails/251-W-Miller-Ave-311-Stillwater-OK-74075/2069409757_zpid/,"251 W Miller Ave #311, Stillwater, OK 74075",251 W Miller Ave #311,74075,1,1,550,115000,36.12338,-97.06107
86100339,86100339,https://www.zillow.com/homedetails/221-S-Abbey-Ln-Stillwater-OK-74074/86100339_zpid/,"221 S Abbey Ln, Stillwater, OK 74074",221 S Abbey Ln,74074,3,2,1753,235000,36.120884,-97.13118
86102261,86102261,https://www.zillow.com/homedetails/220-S-Dryden-St-Stillwater-OK-74074/86102261_zpid/,"220 S Dryden St, Stillwater, OK 74074",220 S Dryden St,74074,4,1,1325,150000,36.120533,-97.049355
86102600,86102600,https://www.zillow.com/homedetails/1724-S-Fairfield-Dr-Stillwater-OK-74074/86102600_zpid/,"1724 S Fairfield Dr, Stillwater, OK 74074",1724 S Fairfield Dr,74074,4,2,1957,246000,36.10229,-97.11915
86102694,86102694,https://www.zillow.com/homedetails/1023-E-5th-Ave-Stillwater-OK-74074/86102694_zpid/,"1023 E 5th Ave, Stillwater, OK 74074",1023 E 5th Ave,74074,3,1,980,137000,36.116673,-97.045204
93365179,93365179,https://www.zillow.com/homedetails/1901-N-Glenwood-Dr-Stillwater-OK-74075/93365179_zpid/,"1901 N Glenwood Dr, Stillwater, OK 74075",1901 N Glenwood Dr,74075,3,2,1773,255900,36.140903,-97.05805
93367974,93367974,https://www.zillow.com/homedetails/105-S-Orchard-St-Stillwater-OK-74074/93367974_zpid/,"105 S Orchard St, Stillwater, OK 74074",105 S Orchard St,74074,2,1,1264,211000,36.120483,-97.07798
2063201453,2063201453,https://www.zillow.com/homedetails/1724-Fairfield-Dr-Stillwater-OK-74074/2063201453_zpid/,"1724 Fairfield Dr, Stillwater, OK 74074",1724 Fairfield Dr,74074,4,2,1957,246000,36.10229,-97.11917
2065472683,2065472683,https://www.zillow.com/homedetails/1903-E-Moore-Ave-Stillwater-OK-74075/2065472683_zpid/,"1903 E Moore Ave, Stillwater, OK 74075",1903 E Moore Ave,74075,4,2,1917,246900,0.0,0.0
2084413936,2084413936,https://www.zillow.com/homedetails/5921-Gunnar-Spgs-Stillwater-OK-74074/2084413936_zpid/,"5921 Gunnar Spgs, Stillwater, OK 74074",5921 Gunnar Spgs,74074,4,2,2257,395500,36.052273,-97.090385
224759471,224759471,https://www.zillow.com/homedetails/3108-S-Black-Oak-Dr-Stillwater-OK-74074/224759471_zpid/,"3108 S Black Oak Dr, Stillwater, OK 74074",3108 S Black Oak Dr,74074,3,2,1656,232250,36.088013,-97.10022
224770744,224770744,https://www.zillow.com/homedetails/3103-W-Montera-Ave-Stillwater-OK-74074/224770744_zpid/,"3103 W Montera Ave, Stillwater, OK 74074",3103 W Montera Ave,74074,4,3,2525,425500,36.102245,-97.0978
333476896,333476896,https://www.zillow.com/homedetails/6015-N-Emerald-St-Stillwater-OK-74075/333476896_zpid/,"6015 N Emerald St, Stillwater, OK 74075",6015 N Emerald St,74075,3,2,1813,42000,36.185947,-97.05641
86102160,86102160,https://www.zillow.com/homedetails/3823-N-Airport-Ln-Stillwater-OK-74075/86102160_zpid/,"3823 N Airport Ln, Stillwater, OK 74075",3823 N Airport Ln,74075,3,2,1263,172000,36.161373,-97.07324
86102535,86102535,https://www.zillow.com/homedetails/1700-S-Mansfield-Dr-Stillwater-OK-74074/86102535_zpid/,"1700 S Mansfield Dr, Stillwater, OK 74074",1700 S Mansfield Dr,74074,3,2,1777,227000,36.103043,-97.11808
86103198,86103198,https://www.zillow.com/homedetails/839-S-Hall-St-Stillwater-OK-74074/86103198_zpid/,"839 S Hall St, Stillwater, OK 74074",839 S Hall St,74074,2,1,600,79900,36.112095,-97.04612
86104636,86104636,https://www.zillow.com/homedetails/1116-W-Brown-Ave-Stillwater-OK-74075/86104636_zpid/,"1116 W Brown Ave, Stillwater, OK 74075",1116 W Brown Ave,74075,3,2,1764,217500,36.155796,-97.07317
86108985,86108985,https://www.zillow.com/homedetails/8808-S-Fairgrounds-Stillwater-OK-74074/86108985_zpid/,"8808 S Fairgrounds, Stillwater, OK 74074",8808 S Fairgrounds,74074,3,3,2325,425000,36.018654,-96.99901
93370264,93370264,https://www.zillow.com/homedetails/902-S-Rock-Hollow-Ct-Stillwater-OK-74074/93370264_zpid/,"902 S Rock Hollow Ct, Stillwater, OK 74074",902 S Rock Hollow Ct,74074,3,2,2373,275000,36.111916,-97.13613
94892625,94892625,https://www.zillow.com/homedetails/2317-E-Sycamore-Dr-Stillwater-OK-74075/94892625_zpid/,"2317 E Sycamore Dr, Stillwater, OK 74075",2317 E Sycamore Dr,74075,3,2,1201,176500,36.121986,-97.02996
2065472677,2065472677,https://www.zillow.com/homedetails/1909-E-Moore-Ave-Stillwater-OK-74075/2065472677_zpid/,"1909 E Moore Ave, Stillwater, OK 74075",1909 E Moore Ave,74075,4,2,1917,241450,0.0,0.0
2065641174,2065641174,https://www.zillow.com/homedetails/1906-E-Moore-Ave-Stillwater-OK-74075/2065641174_zpid/,"1906 E Moore Ave, Stillwater, OK 74075",1906 E Moore Ave,74075,3,2,1420,225005,0.0,0.0
86106267,86106267,https://www.zillow.com/homedetails/2013-S-August-St-Stillwater-OK-74074/86106267_zpid/,"2013 S August St, Stillwater, OK 74074",2013 S August St,74074,3,2,1842,257000,36.10028,-97.09185
86100300,86100300,https://www.zillow.com/homedetails/110-S-Keats-Dr-Stillwater-OK-74074/86100300_zpid/,"110 S Keats Dr, Stillwater, OK 74074",110 S Keats Dr,74074,3,3,1991,265000,36.12224,-97.12801
86103597,86103597,https://www.zillow.com/homedetails/2117-N-Burdick-St-Stillwater-OK-74075/86103597_zpid/,"2117 N Burdick St, Stillwater, OK 74075",2117 N Burdick St,74075,3,2,1692,210000,36.143417,-97.04543
2065472682,2065472682,https://www.zillow.com/homedetails/1827-E-Moore-Ave-Stillwater-OK-74075/2065472682_zpid/,"1827 E Moore Ave, Stillwater, OK 74075",1827 E Moore Ave,74075,3,2,1473,229955,0.0,0.0
2065641173,2065641173,https://www.zillow.com/homedetails/1832-E-Moore-Ave-Stillwater-OK-74075/2065641173_zpid/,"1832 E Moore Ave, Stillwater, OK 74075",1832 E Moore Ave,74075,3,2,1546,232135,0.0,0.0
2065681279,2065681279,https://www.zillow.com/homedetails/1824-E-Franklin-Ave-Stillwater-OK-74075/2065681279_zpid/,"1824 E Franklin Ave, Stillwater, OK 74075",1824 E Franklin Ave,74075,4,2,1840,250000,0.0,0.0
2065681282,2065681282,https://www.zillow.com/homedetails/1830-E-Franklin-Ave-Stillwater-OK-74075/2065681282_zpid/,"1830 E Franklin Ave, Stillwater, OK 74075",1830 E Franklin Ave,74075,4,2,1691,242450,0.0,0.0
2092972388,2092972388,https://www.zillow.com/homedetails/3107-Esther-Park-Ct-Stillwater-OK-74074/2092972388_zpid/,"3107 Esther Park Ct, Stillwater, OK 74074",3107 Esther Park Ct,74074,6,5,4407,1050000,36.08738,-97.12449
248777467,248777467,https://www.zillow.com/homedetails/719-Karen-Ave-Stillwater-OK-74075/248777467_zpid/,"719 Karen Ave, Stillwater, OK 74075",719 Karen Ave,74075,4,4,3081,499000,36.205593,-97.06862
86107112,86107112,https://www.zillow.com/homedetails/1112-S-Pecan-Lake-Ct-Stillwater-OK-74074/86107112_zpid/,"1112 S Pecan Lake Ct, Stillwater, OK 74074",1112 S Pecan Lake Ct,74074,5,3,2672,410000,36.10989,-97.13811
125524884,125524884,https://www.zillow.com/homedetails/1422-S-Ashton-Ave-Stillwater-OK-74074/125524884_zpid/,"1422 S Ashton Ave, Stillwater, OK 74074",1422 S Ashton Ave,74074,4,3,3474,540000,36.104744,-97.098114
86099989,86099989,https://www.zillow.com/homedetails/1609-S-August-St-Stillwater-OK-74074/86099989_zpid/,"1609 S August St, Stillwater, OK 74074",1609 S August St,74074,3,2,1663,221000,36.10423,-97.09256
86100831,86100831,https://www.zillow.com/homedetails/1020-S-Woodcrest-Dr-Stillwater-OK-74074/86100831_zpid/,"1020 S Woodcrest Dr, Stillwater, OK 74074",1020 S Woodcrest Dr,74074,3,2,1606,285000,36.109585,-97.12536
86100921,86100921,https://www.zillow.com/homedetails/703-N-Wedgewood-Dr-Stillwater-OK-74075/86100921_zpid/,"703 N Wedgewood Dr, Stillwater, OK 74075",703 N Wedgewood Dr,74075,3,3,1661,226000,36.129353,-97.03487
2066649032,2066649032,https://www.zillow.com/homedetails/711-S-McFarland-St-Stillwater-OK-74074/2066649032_zpid/,"711 S McFarland St, Stillwater, OK 74074",711 S McFarland St,74074,3,2,1530,245000,0.0,0.0
2137593180,2137593180,https://www.zillow.com/homedetails/703-Wedgewood-Dr-DRL-Stillwater-OK-74075/2137593180_zpid/,"703 Wedgewood Dr #DRL, Stillwater, OK 74075",703 Wedgewood Dr #DRL,74075,3,3,1681,226000,36.129417,-97.03479
224757696,224757696,https://www.zillow.com/homedetails/2119-W-Sherwood-Ave-Stillwater-OK-74074/224757696_zpid/,"2119 W Sherwood Ave, Stillwater, OK 74074",2119 W Sherwood Ave,74074,2,1,982,50000,36.121784,-97.08444
333476802,333476802,https://www.zillow.com/homedetails/6019-N-Emerald-St-Stillwater-OK-74075/333476802_zpid/,"6019 N Emerald St, Stillwater, OK 74075",6019 N Emerald St,74075,3,3,2336,42000,36.186085,-97.05633
333476860,333476860,https://www.zillow.com/homedetails/1807-W-Forest-Rdg-Stillwater-OK-74074/333476860_zpid/,"1807 W Forest Rdg, Stillwater, OK 74074",1807 W Forest Rdg,74074,4,3,2198,373660,36.022114,-97.08007
86101703,86101703,https://www.zillow.com/homedetails/3023-S-Fox-Ledge-Dr-Stillwater-OK-74074/86101703_zpid/,"3023 S Fox Ledge Dr, Stillwater, OK 74074",3023 S Fox Ledge Dr,74074,4,4,3300,370000,36.088413,-97.10865
86102668,86102668,https://www.zillow.com/homedetails/1923-W-10th-Ave-Stillwater-OK-74074/86102668_zpid/,"1923 W 10th Ave, Stillwater, OK 74074",1923 W 10th Ave,74074,3,2,1765,225000,36.111065,-97.08243
86105027,86105027,https://www.zillow.com/homedetails/921-E-Krayler-Ave-Stillwater-OK-74075/86105027_zpid/,"921 E Krayler Ave, Stillwater, OK 74075",921 E Krayler Ave,74075,3,2,1301,195000,36.140804,-97.045815
86106477,86106477,https://www.zillow.com/homedetails/1307-N-Jardot-Rd-Stillwater-OK-74075/86106477_zpid/,"1307 N Jardot Rd, Stillwater, OK 74075",1307 N Jardot Rd,74075,3,2,1467,205000,36.13564,-97.03329
86109656,86109656,https://www.zillow.com/homedetails/2201-E-56th-St-Stillwater-OK-74074/86109656_zpid/,"2201 E 56th St, Stillwater, OK 74074",2201 E 56th St,74074,3,1,1321,197000,36.05701,-97.03219
2065681283,2065681283,https://www.zillow.com/homedetails/1910-E-Franklin-Ave-Stillwater-OK-74075/2065681283_zpid/,"1910 E Franklin Ave, Stillwater, OK 74075",1910 E Franklin Ave,74075,3,2,1546,233490,0.0,0.0
224758926,224758926,https://www.zillow.com/homedetails/1913-W-State-Ln-Stillwater-OK-74075/224758926_zpid/,"1913 W State Ln, Stillwater, OK 74075",1913 W State Ln,74075,4,4,3113,515500,36.145226,-97.08283
248721869,248721869,https://www.zillow.com/homedetails/624-W-Harned-Ave-Stillwater-OK-74075/248721869_zpid/,"624 W Harned Ave, Stillwater, OK 74075",624 W Harned Ave,74075,4,3,2758,390000,36.15572,-97.06697
86102237,86102237,https://www.zillow.com/homedetails/1102-S-Mansfield-Dr-Stillwater-OK-74074/86102237_zpid/,"1102 S Mansfield Dr, Stillwater, OK 74074",1102 S Mansfield Dr,74074,4,2,2087,328000,36.108448,-97.11806
86106719,86106719,https://www.zillow.com/homedetails/513-E-17th-Ave-Stillwater-OK-74074/86106719_zpid/,"513 E 17th Ave, Stillwater, OK 74074",513 E 17th Ave,74074,3,2,1736,152500,36.10382,-97.05234
94892612,94892612,https://www.zillow.com/homedetails/5602-W-7th-Ave-Stillwater-OK-74074/94892612_zpid/,"5602 W 7th Ave, Stillwater, OK 74074",5602 W 7th Ave,74074,3,2,1523,235000,36.11376,-97.13486
2066556979,2066556979,https://www.zillow.com/homedetails/1015-1015-1019-W-10th-Ave-Stillwater-OK-74074/2066556979_zpid/,"1015 1015/1019 W 10th Ave, Stillwater, OK 74074",1015 1015/1019 W 10th Ave,74074,2,2,1195,150000,0.0,0.0
224768357,224768357,https://www.zillow.com/homedetails/5504-W-Creekside-Dr-Stillwater-OK-74074/224768357_zpid/,"5504 W Creekside Dr, Stillwater, OK 74074",5504 W Creekside Dr,74074,5,5,5823,1250000,36.104538,-97.13306
248776122,248776122,https://www.zillow.com/homedetails/4500-Aggie-Dr-Stillwater-OK-74074/248776122_zpid/,"4500 Aggie Dr, Stillwater, OK 74074",4500 Aggie Dr,74074,3,2,1464,260000,36.10998,-97.11816
224758378,224758378,https://www.zillow.com/homedetails/1812-S-Berkshire-Dr-Stillwater-OK-74074/224758378_zpid/,"1812 S Berkshire Dr, Stillwater, OK 74074",1812 S Berkshire Dr,74074,3,2,1450,214000,36.102245,-97.11366
2062730487,2062730487,https://www.zillow.com/homedetails/601-N-Skyline-Ln-8-Stillwater-OK-74075/2062730487_zpid/,"601 N Skyline Ln #8, Stillwater, OK 74075",601 N Skyline Ln #8,74075,5,3,2950,320000,0.0,0.0
2064166118,2064166118,https://www.zillow.com/homedetails/1311-N-Dryden-Ct-Stillwater-OK-74075/2064166118_zpid/,"1311 N Dryden Ct, Stillwater, OK 74075",1311 N Dryden Ct,74075,4,4,2696,216000,0.0,0.0
224764390,224764390,https://www.zillow.com/homedetails/2203-W-Admiral-Ave-Stillwater-OK-74074/224764390_zpid/,"2203 W Admiral Ave, Stillwater, OK 74074",2203 W Admiral Ave,74074,4,2,1472,210500,36.122604,-97.08627
224769727,224769727,https://www.zillow.com/homedetails/5024-W-Reese-Lndg-Stillwater-OK-74075/224769727_zpid/,"5024 W Reese Lndg, Stillwater, OK 74075",5024 W Reese Lndg,74075,4,2,1892,325000,36.132797,-97.1264
86100532,86100532,https://www.zillow.com/homedetails/2123-W-24th-Ave-Stillwater-OK-74074/86100532_zpid/,"2123 W 24th Ave, Stillwater, OK 74074",2123 W 24th Ave,74074,3,2,1709,199500,36.096004,-97.08499
86101157,86101157,https://www.zillow.com/homedetails/20-Liberty-Cir-Stillwater-OK-74075/86101157_zpid/,"20 Liberty Cir, Stillwater, OK 74075",20 Liberty Cir,74075,3,2,1798,229000,36.148754,-97.08372
2089875227,2089875227,https://www.zillow.com/homedetails/101-S-Lowry-St-Stillwater-OK-74074/2089875227_zpid/,"101 S Lowry St, Stillwater, OK 74074",101 S Lowry St,74074,3,2,1676,155000,36.12308,-97.055786
2100536749,2100536749,https://www.zillow.com/homedetails/5024-Reese-Landing-Stillwater-OK-74075/2100536749_zpid/,"5024 Reese Landing, Stillwater, OK 74075",5024 Reese Landing,74075,4,2,1892,325000,36.132774,-97.126755
224761672,224761672,https://www.zillow.com/homedetails/225-S-Burdick-St-Stillwater-OK-74074/224761672_zpid/,"225 S Burdick St, Stillwater, OK 74074",225 S Burdick St,74074,2,1,882,139000,36.12033,-97.04671
224762171,224762171,https://www.zillow.com/homedetails/2623-N-Park-Dr-Stillwater-OK-74075/224762171_zpid/,"2623 N Park Dr, Stillwater, OK 74075",2623 N Park Dr,74075,3,1,1008,130000,36.149433,-97.05309
244056337,244056337,https://www.zillow.com/homedetails/724-S-West-St-West-OK-74074/244056337_zpid/,"724 S West St, West, OK 74074",724 S West St,74074,2,1,1366,112000,36.113663,-97.06435
244060901,244060901,https://www.zillow.com/homedetails/512-W-8th-Ave-Ave-OK-74074/244060901_zpid/,"512 W 8th Ave, Ave, OK 74074",512 W 8th Ave,74074,2,1,972,100000,36.113663,-97.06459
86100992,86100992,https://www.zillow.com/homedetails/106-E-Redbud-Dr-Stillwater-OK-74075/86100992_zpid/,"106 E Redbud Dr, Stillwater, OK 74075",106 E Redbud Dr,74075,5,4,4925,535000,36.135956,-97.05848
86103032,86103032,https://www.zillow.com/homedetails/2409-N-Star-Dr-Stillwater-OK-74075/86103032_zpid/,"2409 N Star Dr, Stillwater, OK 74075",2409 N Star Dr,74075,3,2,962,130000,36.14648,-97.05397
86105097,86105097,https://www.zillow.com/homedetails/1511-E-Hanson-Cir-Stillwater-OK-74075/86105097_zpid/,"1511 E Hanson Cir, Stillwater, OK 74075",1511 E Hanson Cir,74075,3,2,1365,170500,36.12666,-97.03891
86105995,86105995,https://www.zillow.com/homedetails/2902-W-44th-St-Stillwater-OK-74074/86105995_zpid/,"2902 W 44th St, Stillwater, OK 74074",2902 W 44th St,74074,5,4,3653,875000,36.07428,-97.09482
86106108,86106108,https://www.zillow.com/homedetails/2606-S-Austin-Ct-Stillwater-OK-74074/86106108_zpid/,"2606 S Austin Ct, Stillwater, OK 74074",2606 S Austin Ct,74074,4,3,2501,420000,36.093777,-97.13972
86106259,86106259,https://www.zillow.com/homedetails/1717-S-Prairie-Rd-Stillwater-OK-74074/86106259_zpid/,"1717 S Prairie Rd, Stillwater, OK 74074",1717 S Prairie Rd,74074,3,2,1607,250000,36.103737,-96.97919
93369542,93369542,https://www.zillow.com/homedetails/2024-E-Linda-Ave-Stillwater-OK-74075/93369542_zpid/,"2024 E Linda Ave, Stillwater, OK 74075",2024 E Linda Ave,74075,3,3,1964,300000,36.133472,-97.03427
93370892,93370892,https://www.zillow.com/homedetails/106-W-Hartman-Ave-Stillwater-OK-74075/93370892_zpid/,"106 W Hartman Ave, Stillwater, OK 74075",106 W Hartman Ave,74075,3,2,1230,162000,36.13333,-97.0591
86100023,86100023,https://www.zillow.com/homedetails/1602-S-August-St-Stillwater-OK-74074/86100023_zpid/,"1602 S August St, Stillwater, OK 74074",1602 S August St,74074,3,2,1497,210000,36.104416,-97.09334
86102958,86102958,https://www.zillow.com/homedetails/3916-Timberline-Dr-Stillwater-OK-74074/86102958_zpid/,"3916 Timberline Dr, Stillwater, OK 74074",3916 Timberline Dr,74074,5,4,4805,622500,36.077656,-97.08456
94893364,94893364,https://www.zillow.com/homedetails/7106-S-Prairie-Rd-Stillwater-OK-74074/94893364_zpid/,"7106 S Prairie Rd, Stillwater, OK 74074",7106 S Prairie Rd,74074,3,3,2638,414000,36.039143,-96.98095
224766483,224766483,https://www.zillow.com/homedetails/3100-N-Madison-Ct-Stillwater-OK-74075/224766483_zpid/,"3100 N Madison Ct, Stillwater, OK 74075",3100 N Madison Ct,74075,4,5,3536,425000,36.153374,-97.07011
86104399,86104399,https://www.zillow.com/homedetails/2212-E-Post-Oak-Dr-Stillwater-OK-74075/86104399_zpid/,"2212 E Post Oak Dr, Stillwater, OK 74075",2212 E Post Oak Dr,74075,3,2,1223,165000,36.12133,-97.03087
93367945,93367945,https://www.zillow.com/homedetails/901-E-Dell-Ave-Stillwater-OK-74075/93367945_zpid/,"901 E Dell Ave, Stillwater, OK 74075",901 E Dell Ave,74075,3,2,1348,198000,36.141598,-97.04694
93370422,93370422,https://www.zillow.com/homedetails/612-E-Lynn-Ln-Stillwater-OK-74075/93370422_zpid/,"612 E Lynn Ln, Stillwater, OK 74075",612 E Lynn Ln,74075,3,2,1493,220000,36.179516,-97.05093
2069460006,2069460006,https://www.zillow.com/homedetails/251-W-Miller-Ave-Stillwater-OK-74075/2069460006_zpid/,"251 W Miller Ave, Stillwater, OK 74075",251 W Miller Ave,74075,2,2,880,169000,36.12353,-97.061264
248777074,248777074,https://www.zillow.com/homedetails/4506-W-Prescot-Dr-Stillwater-OK-74074/248777074_zpid/,"4506 W Prescot Dr, Stillwater, OK 74074",4506 W Prescot Dr,74074,3,2,1467,267500,36.109287,-97.118675
2065480351,2065480351,https://www.zillow.com/homedetails/4401-Prescot-Dr-Stillwater-OK-74074/2065480351_zpid/,"4401 Prescot Dr, Stillwater, OK 74074",4401 Prescot Dr,74074,3,2,1661,291500,36.109123,-97.11703
224765868,224765868,https://www.zillow.com/homedetails/1803-N-Briarwood-Dr-Stillwater-OK-74075/224765868_zpid/,"1803 N Briarwood Dr, Stillwater, OK 74075",1803 N Briarwood Dr,74075,3,2,1221,201000,36.139572,-97.04362
337674878,337674878,https://www.zillow.com/homedetails/1811-W-Shadow-Rdg-Stillwater-OK-74074/337674878_zpid/,"1811 W Shadow Rdg, Stillwater, OK 74074",1811 W Shadow Rdg,74074,4,3,2423,411910,36.023933,-97.080246
224760630,224760630,https://www.zillow.com/homedetails/5113-N-Husband-St-Stillwater-OK-74075/224760630_zpid/,"5113 N Husband St, Stillwater, OK 74075",5113 N Husband St,74075,3,4,2072,155000,36.17473,-97.05827
224762143,224762143,https://www.zillow.com/homedetails/1613-N-Denver-St-Stillwater-OK-74075/224762143_zpid/,"1613 N Denver St, Stillwater, OK 74075",1613 N Denver St,74075,3,2,1561,225000,36.13826,-97.030334
224764194,224764194,https://www.zillow.com/homedetails/22-N-Canyon-Rim-Dr-Stillwater-OK-74075/224764194_zpid/,"22 N Canyon Rim Dr, Stillwater, OK 74075",22 N Canyon Rim Dr,74075,3,2,1864,173000,36.136684,-97.03955
333476850,333476850,https://www.zillow.com/homedetails/1909-W-Shadow-Rdg-Stillwater-OK-74074/333476850_zpid/,"1909 W Shadow Rdg, Stillwater, OK 74074",1909 W Shadow Rdg,74074,3,2,2018,332970,36.023933,-97.08145
333476865,333476865,https://www.zillow.com/homedetails/1904-W-Shadow-Rdg-Stillwater-OK-74074/333476865_zpid/,"1904 W Shadow Rdg, Stillwater, OK 74074",1904 W Shadow Rdg,74074,4,3,2198,362670,36.02491,-97.081116
86104878,86104878,https://www.zillow.com/homedetails/421-S-Collins-Ct-Stillwater-OK-74074/86104878_zpid/,"421 S Collins Ct, Stillwater, OK 74074",421 S Collins Ct,74074,3,2,1407,180000,36.11709,-97.015915
93367098,93367098,https://www.zillow.com/homedetails/1323-S-Fern-St-Stillwater-OK-74074/93367098_zpid/,"1323 S Fern St, Stillwater, OK 74074",1323 S Fern St,74074,3,2,1091,90000,36.107113,-97.05293
94892747,94892747,https://www.zillow.com/homedetails/311-S-Lewis-St-Stillwater-OK-74074/94892747_zpid/,"311 S Lewis St, Stillwater, OK 74074",311 S Lewis St,74074,4,3,1486,170170,36.11844,-97.05695
107323925,107323925,https://www.zillow.com/homedetails/5017-N-Nancy-Lee-Dr-Stillwater-OK-74075/107323925_zpid/,"5017 N Nancy Lee Dr, Stillwater, OK 74075",5017 N Nancy Lee Dr,74075,3,2,1472,214000,36.174606,-97.072044
112744735,112744735,https://www.zillow.com/homedetails/2210-E-Crestwood-Dr-Stillwater-OK-74075/112744735_zpid/,"2210 E Crestwood Dr, Stillwater, OK 74075",2210 E Crestwood Dr,74075,3,1,1271,92000,36.12173,-97.03121
224763019,224763019,https://www.zillow.com/homedetails/2016-E-4th-Ave-Stillwater-OK-74074/224763019_zpid/,"2016 E 4th Ave, Stillwater, OK 74074",2016 E 4th Ave,74074,3,2,1639,185000,36.11896,-97.034515
86101791,86101791,https://www.zillow.com/homedetails/133-E-Marie-Dr-Stillwater-OK-74075/86101791_zpid/,"133 E Marie Dr, Stillwater, OK 74075",133 E Marie Dr,74075,3,2,1454,55000,36.17062,-97.05805
86106730,86106730,https://www.zillow.com/homedetails/818-S-Union-Rd-Stillwater-OK-74074/86106730_zpid/,"818 S Union Rd, Stillwater, OK 74074",818 S Union Rd,74074,2,2,1364,181000,36.11316,-96.96395
107318144,107318144,https://www.zillow.com/homedetails/3207-W-Doral-Ln-Stillwater-OK-74074/107318144_zpid/,"3207 W Doral Ln, Stillwater, OK 74074",3207 W Doral Ln,74074,4,3,2726,436000,36.083447,-97.09938
116528767,116528767,https://www.zillow.com/homedetails/4816-S-Aloysius-Cir-Stillwater-OK-74074/116528767_zpid/,"4816 S Aloysius Cir, Stillwater, OK 74074",4816 S Aloysius Cir,74074,3,3,2355,398500,36.0669,-97.12564
2092978210,2092978210,https://www.zillow.com/homedetails/1101-S-Fern-St-Stillwater-OK-74074/2092978210_zpid/,"1101 S Fern St, Stillwater, OK 74074",1101 S Fern St,74074,4,3,1624,120000,36.10981,-97.05299
224766438,224766438,https://www.zillow.com/homedetails/6-W-Champions-Pl-Stillwater-OK-74074/224766438_zpid/,"6 W Champions Pl, Stillwater, OK 74074",6 W Champions Pl,74074,4,5,6069,875000,36.1081,-97.18989
248777510,248777510,https://www.zillow.com/homedetails/4504-W-Aggie-Dr-Stillwater-OK-74074/248777510_zpid/,"4504 W Aggie Dr, Stillwater, OK 74074",4504 W Aggie Dr,74074,3,2,1309,225000,36.11003,-97.118706
248777820,248777820,https://www.zillow.com/homedetails/4422-W-Aggie-Dr-Stillwater-OK-74074/248777820_zpid/,"4422 W Aggie Dr, Stillwater, OK 74074",4422 W Aggie Dr,74074,3,2,1421,239450,36.110027,-97.11837
86100816,86100816,https://www.zillow.com/homedetails/1017-S-Springdale-Dr-Stillwater-OK-74074/86100816_zpid/,"1017 S Springdale Dr, Stillwater, OK 74074",1017 S Springdale Dr,74074,3,3,2177,285000,36.110264,-97.12598
86104866,86104866,https://www.zillow.com/homedetails/705-N-Dryden-Cir-Stillwater-OK-74075/86104866_zpid/,"705 N Dryden Cir, Stillwater, OK 74075",705 N Dryden Cir,74075,3,2,1504,170000,36.133057,-97.04809
2062515674,2062515674,https://www.zillow.com/homedetails/4816-S-Aloysius-Stillwater-OK-74074/2062515674_zpid/,"4816 S Aloysius, Stillwater, OK 74074",4816 S Aloysius,74074,3,3,2324,398500,0.0,0.0
224767484,224767484,https://www.zillow.com/homedetails/7810-E-2nd-Ave-Stillwater-OK-74074/224767484_zpid/,"7810 E 2nd Ave, Stillwater, OK 74074",7810 E 2nd Ave,74074,2,1,980,75000,36.12315,-96.94925
86100234,86100234,https://www.zillow.com/homedetails/5207-W-3rd-Pl-Stillwater-OK-74074/86100234_zpid/,"5207 W 3rd Pl, Stillwater, OK 74074",5207 W 3rd Pl,74074,3,3,1743,242000,36.119686,-97.12931
2062548165,2062548165,https://www.zillow.com/homedetails/4504-Aggie-Dr-Stillwater-OK-74074/2062548165_zpid/,"4504 Aggie Dr, Stillwater, OK 74074",4504 Aggie Dr,74074,3,2,1309,225000,36.110077,-97.11875
252288937,252288937,https://www.zillow.com/homedetails/1724-N-Jardot-Rd-Stillwater-OK-74075/252288937_zpid/,"1724 N Jardot Rd, Stillwater, OK 74075",1724 N Jardot Rd,74075,4,2,2078,275000,36.13874,-97.03435
86103303,86103303,https://www.zillow.com/homedetails/2212-W-6th-Ave-Stillwater-OK-74074/86103303_zpid/,"2212 W 6th Ave, Stillwater, OK 74074",2212 W 6th Ave,74074,5,3,1623,200000,36.11613,-97.086006
86104059,86104059,https://www.zillow.com/homedetails/1402-E-Cedar-Dr-Stillwater-OK-74075/86104059_zpid/,"1402 E Cedar Dr, Stillwater, OK 74075",1402 E Cedar Dr,74075,3,2,1949,185000,36.12682,-97.04153
86106893,86106893,https://www.zillow.com/homedetails/2710-W-20th-Ave-Stillwater-OK-74074/86106893_zpid/,"2710 W 20th Ave, Stillwater, OK 74074",2710 W 20th Ave,74074,4,2,2143,269500,36.10105,-97.092834
